numero_uai,adresse_uai,localite_acheminement_uai,code_postal_uai,x_L93_ref,y_L93_ref,y_WGS84_ref,x_WGS84_ref,label
0120362D,ETAGE 10 RUE JEAN MOULIN,DECAZEVILLE,12300,640524.7,6385009.6,44.56162571544542,2.2510806329168678,ETAGE
0320018W,ETAGE PLACE DU VILLAGE,LANNEPAX,32190,477053.3,6304025.4,43.80003971651732,0.2294801520673105,ETAGE
0594186E,ETAGE 4 PLACE ROGER SALENGRO,ESCAUTPONT,59278,739891.3,7036381.7,50.42370206322085,3.5605505322213102,ETAGE
0280076F,ETAGE 2 RUE JULES FERRY,DONNEMAIN ST MAMES,28200,578598.8,6779708.1,48.10645959720559,1.368799980895262,ETAGE
0950772Y,ETAGE 6 RUE DE LA CHAPELLE,ST OUEN L AUMONE,95310,636301.3,6884769.1,49.05962312668548,2.128445825204045,ETAGE
0880153N,ETAGE 13 RUE DE L'EPINETTE,REMIREMONT CEDEX,88204,967024.9,6775180.7,48.02247475731673,6.583150512223737,ETAGE
0311688S,ETAGE 12 RUE PIERRE LABITRIE,TOURNEFEUILLE,31170,564739.1,6276968.2,43.57886862036976,1.325830033678396,ETAGE
0752937K,ETAGE 9  RUE VILLARET DE JOYEUSE,PARIS,75017,647924.4,6864346.5,48.87703315716349,2.289981264158404,ETAGE
0370952J,ETAGE 8 PLACE DE LA TRANCHÉE,TOURS,37100,525144.1,6703595.6,47.40959568069954,0.6809399883175407,ETAGE
0421922L,ETAGE 29 RUE SAINT JUST,LA FOUILLOUSE,42480,802172.5,6490309.4,45.50463395310021,4.308460380818227,ETAGE
0694278A,ETAGE 231 CHEMIN DU BIEF,LUCENAY,69480,832663.5,6536530.0,45.91551781688439,4.711661389776356,ETAGE
0810038B,ETAGE RUE JACQUES DURAND,REALMONT,81120,634983.5,6297428.0,43.772879753746686,2.192586390099436,ETAGE
0021049E,ETAGE PLACE VATIN,FRESNOY LE GRAND,2230,730007.4,6983443.3,49.94888068512447,3.417730209581632,ETAGE
0752843H,ETAGE 5 RUE BLOMET,PARIS,75015,649274.9,6860654.6,48.843940309447134,2.3088341376585864,ETAGE
0340191Y,ETAGE 4 RUE DE LA MAIRIE,BERLOU,34360,696724.2,6265749.3,43.490823738707086,2.959519439107948,ETAGE
0501481N,ETAGE 47 RUE BARTHÉLÉMY,BOURGVALLEES,50750,400065.8,6890148.9,49.04105496906519,-1.1041306149543189,ETAGE
0772090D,ETAGE 9 AVENUE JEAN WIENER,CHAMPS SUR MARNE,77420,669215.9,6860796.2,48.84647493451301,2.5805275455857823,ETAGE
0560624Z,ETAGE 6 ESPACE KER AN HOLL,MOUSTOIR AC,56500,264132.2,6766731.2,47.85599965281375,-2.833800110194645,ETAGE
0911402E,ETAGE AVENUE DES MEUNIERS,ETAMPES,91150,636831.3,6815473.5,48.43646603760289,2.1459514411163925,ETAGE
0920904H,ETAGE 2 RUE DE L'ABBAYE,ANTONY,92160,648540.7,6850641.3,48.75382931490658,2.300040078825897,ETAGE
0390555S,ETAGE 16 RUE FRANÇOIS BUSSENET,LONS LE SAUNIER,39000,895904.4,6622566.1,46.67456060036615,5.563159865956429,ETAGE
0420330F,ETAGE 39 RUE WILSON,ROANNE,42300,784380.3,6551448.7,46.05755641141691,4.091460362697138,ETAGE
0520725F,ETAGE 11 RUE CHARLES GOUNOD,CHAUMONT,52000,859605.3,6778651.6,48.088738123218725,5.143919699993616,ETAGE
0692499S,ETAGE 46 RUE PASTEUR,LYON,69007,843009.8,6518697.2,45.75288063133149,4.839745791171421,ETAGE
0501916L,ETAGE 21 RUE MARÉCHAL DE LATTRE DE TASSIGNY,ST LO CEDEX,50004,402198.0,6898184.9,49.114205582373465,-1.080684377285271,ETAGE
0071075F,ETAGE 21 AVENUE NOTRE DAME,BOURG ST ANDEOL,7700,831010.8,6365244.4,44.37395775323085,4.644330062913238,ETAGE
0921636D,ETAGE 46 RUE JULES MICHELET,COLOMBES,92700,646472.8,6870475.8,48.93203146116174,2.269417521621129,ETAGE
0240732R,ETAGE PLACE DU 14 JUILLET,SARLAT LA CANEDA,24200,559142.7,6422504.0,44.88739791811943,1.2158905130819109,ETAGE
0800335E,ETAGE 4 RUE JULES FERRY,DURY,80480,647238.7,6972000.4,49.84459959577601,2.2670078425056457,ETAGE
0921402Z,ETAGE RUE DES PIERRETTES,CHATILLON,92320,647906.8,6855479.2,48.797288087860615,2.290827103953921,ETAGE
0591279V,ETAGE RUE BERNARD PALISSY,GRANDE SYNTHE,59760,650536.7,7102465.1,51.01596708461703,2.296679709290688,ETAGE
0020773E,ETAGE 33 ROUTE NATIONALE,ROMENY SUR MARNE,2310,724415.9,6875062.4,48.9750391222777,3.3335198830934103,ETAGE
